timestamp,decay_time_cycles,decay_time_ms,address,measurement,bit_errors,pass,read_data
2025-05-28 20:03:50.859682,48,0.00024,1052945,3,64,False,5ADA0090
2025-05-28 20:03:50.875309,48,0.00024,2101778,1,60,False,5AD20090
2025-05-28 20:03:50.875614,48,0.00024,2101778,3,60,False,5AD20090
2025-05-28 20:03:50.891312,48,0.00024,3150611,1,60,False,5ACA0080
2025-05-28 20:03:50.891597,48,0.00024,3150611,3,60,False,5ACA0080
2025-05-28 20:03:50.907299,48,0.00024,4199444,1,56,False,5AC20880
2025-05-28 20:03:50.907616,48,0.00024,4199444,3,56,False,5AC20080
2025-05-28 20:03:50.907842,48,0.00024,5248277,1,66,False,5AFA0890
2025-05-28 20:03:50.923273,48,0.00024,5248277,3,66,False,5AFA0090
2025-05-28 20:03:50.923550,48,0.00024,6297110,1,60,False,5AF20090
2025-05-28 20:03:50.939282,48,0.00024,6297110,3,62,False,5AF20890
2025-05-28 20:03:50.939587,48,0.00024,7345943,1,66,False,5AEA0080
2025-05-28 20:03:50.958355,48,0.00024,7345943,3,64,False,5AEA0880
2025-05-28 20:03:50.958646,48,0.00024,6168,1,60,False,5AE20880
2025-05-28 20:03:50.971271,48,0.00024,6168,3,60,False,5AE20880
2025-05-28 20:03:50.971362,48,0.00024,1055001,1,60,False,5A9A0090
2025-05-28 20:03:50.987280,48,0.00024,1055001,3,60,False,5A9A0090
2025-05-28 20:03:50.987375,48,0.00024,2103834,1,58,False,5A920890
2025-05-28 20:03:50.987410,48,0.00024,2103834,3,56,False,5A920090
2025-05-28 20:03:51.004357,48,0.00024,3152667,1,58,False,5A8A0080
2025-05-28 20:03:51.004638,48,0.00024,3152667,3,58,False,5A8A0080
2025-05-28 20:03:51.019292,48,0.00024,4201500,1,54,False,5A820880
2025-05-28 20:03:51.019371,48,0.00024,4201500,3,54,False,5A820080
2025-05-28 20:03:51.035370,48,0.00024,5250333,1,62,False,5ABA0090
2025-05-28 20:03:51.035477,48,0.00024,5250333,3,62,False,5ABA0090
2025-05-28 20:03:51.051292,48,0.00024,6299166,1,56,False,5AB20090
2025-05-28 20:03:51.051396,48,0.00024,6299166,3,56,False,5AB20090
2025-05-28 20:03:51.067351,48,0.00024,7347999,1,62,False,5AAA0880
2025-05-28 20:03:51.067643,48,0.00024,7347999,3,64,False,5AAA0080
2025-05-28 20:03:51.067851,48,0.00024,8224,1,58,False,5AA20880
2025-05-28 20:03:51.083279,48,0.00024,8224,3,58,False,5AA20880
2025-05-28 20:03:51.083588,48,0.00024,1057057,1,54,False,5B5B0110
2025-05-28 20:03:51.099307,48,0.00024,1057057,3,54,False,5B5B0110
2025-05-28 20:03:51.099597,48,0.00024,2105890,1,50,False,5B530110
2025-05-28 20:03:51.115275,48,0.00024,2105890,3,50,False,5B530110
2025-05-28 20:03:51.115588,48,0.00024,3154723,1,50,False,5B4B0100
2025-05-28 20:03:51.131283,48,0.00024,3154723,3,50,False,5B4B0100
2025-05-28 20:03:51.131567,48,0.00024,4203556,1,46,False,5B430100
2025-05-28 20:03:51.147280,48,0.00024,4203556,3,46,False,5B430100
2025-05-28 20:03:51.147580,48,0.00024,5252389,1,54,False,5B7B0110
2025-05-28 20:03:51.147800,48,0.00024,5252389,3,54,False,5B7B0110
2025-05-28 20:03:51.163310,48,0.00024,6301222,1,48,False,5B730110
2025-05-28 20:03:51.163595,48,0.00024,6301222,3,48,False,5B730110
2025-05-28 20:03:51.179283,48,0.00024,7350055,1,54,False,5B6B0100
2025-05-28 20:03:51.179578,48,0.00024,7350055,3,54,False,5B6B0100
2025-05-28 20:03:51.195288,48,0.00024,10280,1,48,False,5B630100
2025-05-28 20:03:51.195569,48,0.00024,10280,3,48,False,5B630100
2025-05-28 20:03:51.211323,48,0.00024,1059113,1,50,False,5B1B0110
2025-05-28 20:03:51.211664,48,0.00024,1059113,3,50,False,5B1B0110
2025-05-28 20:03:51.227307,48,0.00024,2107946,1,46,False,5B130110
2025-05-28 20:03:51.227621,48,0.00024,2107946,3,46,False,5B130110
2025-05-28 20:03:51.227841,48,0.00024,3156779,1,48,False,5B0B0100
2025-05-28 20:03:51.243431,48,0.00024,3156779,3,48,False,5B0B0100
2025-05-28 20:03:51.243732,48,0.00024,4205612,1,44,False,5B030100
2025-05-28 20:03:51.259339,48,0.00024,4205612,3,44,False,5B030100
2025-05-28 20:03:51.259410,48,0.00024,5254445,1,50,False,5B3B0110
2025-05-28 20:03:51.280391,48,0.00024,5254445,3,50,False,5B3B0110
2025-05-28 20:03:51.280487,48,0.00024,6303278,1,44,False,5B330110
2025-05-28 20:03:51.291277,48,0.00024,6303278,3,44,False,5B330110
2025-05-28 20:03:51.291373,48,0.00024,7352111,1,52,False,5B2B0100
2025-05-28 20:03:51.311376,48,0.00024,7352111,3,52,False,5B2B0100
2025-05-28 20:03:51.311467,48,0.00024,12336,1,46,False,5B230100
2025-05-28 20:03:51.311505,48,0.00024,12336,3,46,False,5B230100
2025-05-28 20:03:51.328395,48,0.00024,1061169,1,54,False,5BDB0190
2025-05-28 20:03:51.328516,48,0.00024,1061169,3,54,False,5BDB0190
2025-05-28 20:03:51.339280,48,0.00024,2110002,1,52,False,5BD30190
2025-05-28 20:03:51.339376,48,0.00024,2110002,3,52,False,5BD30190
2025-05-28 20:03:51.355281,48,0.00024,3158835,1,48,False,5BCB0180
2025-05-28 20:03:51.355421,48,0.00024,3158835,3,48,False,5BCB0180
2025-05-28 20:03:51.371278,48,0.00024,4207668,1,46,False,5BC30180
2025-05-28 20:03:51.371389,48,0.00024,4207668,3,46,False,5BC30180
2025-05-28 20:03:51.387292,48,0.00024,5256501,1,54,False,5BFB0190
2025-05-28 20:03:51.387406,48,0.00024,5256501,3,54,False,5BFB0190
2025-05-28 20:03:51.387443,48,0.00024,6305334,1,50,False,5BF30190
2025-05-28 20:03:51.403944,48,0.00024,6305334,3,50,False,5BF30190
2025-05-28 20:03:51.404038,48,0.00024,7354167,1,52,False,5BEB0180
2025-05-28 20:03:51.419269,48,0.00024,7354167,3,52,False,5BEB0180
2025-05-28 20:03:51.419367,48,0.00024,14392,1,48,False,5BE30180
2025-05-28 20:03:51.435252,48,0.00024,14392,3,48,False,5BE30180
2025-05-28 20:03:51.435343,48,0.00024,1063225,1,54,False,5B9B0190
2025-05-28 20:03:51.451262,48,0.00024,1063225,3,54,False,5B9B0190
2025-05-28 20:03:51.451357,48,0.00024,2112058,1,52,False,5B930190
2025-05-28 20:03:51.467351,48,0.00024,2112058,3,52,False,5B930190
2025-05-28 20:03:51.467449,48,0.00024,3160891,1,50,False,5B8B0180
2025-05-28 20:03:51.467484,48,0.00024,3160891,3,50,False,5B8B0180
2025-05-28 20:03:51.483411,48,0.00024,4209724,1,48,False,5B830180
2025-05-28 20:03:51.485387,48,0.00024,4209724,3,48,False,5B830980
2025-05-28 20:03:51.499268,48,0.00024,5258557,1,54,False,5BBB0190
2025-05-28 20:03:51.499381,48,0.00024,5258557,3,54,False,5BBB0190
2025-05-28 20:03:51.515259,48,0.00024,6307390,1,50,False,5BB30190
2025-05-28 20:03:51.515343,48,0.00024,6307390,3,50,False,5BB30190
2025-05-28 20:03:51.535463,48,0.00024,7356223,1,54,False,5BAB0180
2025-05-28 20:03:51.535552,48,0.00024,7356223,3,54,False,5BAB0180
2025-05-28 20:03:51.548451,48,0.00024,16448,1,50,False,5BA30180
2025-05-28 20:03:51.548565,48,0.00024,16448,3,50,False,5BA30980
2025-05-28 20:03:51.548610,48,0.00024,1065281,1,62,False,58580010
2025-05-28 20:03:51.572962,48,0.00024,1065281,3,62,False,58580810
2025-05-28 20:03:51.573044,48,0.00024,2114114,1,54,False,58500010
2025-05-28 20:03:51.579738,48,0.00024,2114114,3,54,False,58500010
2025-05-28 20:03:51.579815,48,0.00024,3162947,1,60,False,58480000
2025-05-28 20:03:51.595936,48,0.00024,3162947,3,60,False,58480000
2025-05-28 20:03:51.596022,48,0.00024,4211780,1,52,False,58400800
2025-05-28 20:03:51.622713,48,0.00024,4211780,3,52,False,58400800
2025-05-28 20:03:51.622823,48,0.00024,5260613,1,64,False,58780810
2025-05-28 20:03:51.653426,48,0.00024,5260613,3,64,False,58780010
2025-05-28 20:03:51.653534,48,0.00024,6309446,1,56,False,58700810
2025-05-28 20:03:51.653582,48,0.00024,6309446,3,56,False,58700810
2025-05-28 20:03:51.653621,48,0.00024,7358279,1,66,False,58680000
2025-05-28 20:03:51.653657,48,0.00024,7358279,3,66,False,58680000
2025-05-28 20:03:51.676865,48,0.00024,18504,1,56,False,58600800
2025-05-28 20:03:51.676968,48,0.00024,18504,3,56,False,58600800
2025-05-28 20:03:51.677012,48,0.00024,1067337,1,54,False,58180010
2025-05-28 20:03:51.677051,48,0.00024,1067337,3,54,False,58180010
2025-05-28 20:03:51.702058,48,0.00024,2116170,1,48,False,58100810
2025-05-28 20:03:51.702164,48,0.00024,2116170,3,46,False,58100010
2025-05-28 20:03:51.712167,48,0.00024,3165003,1,54,False,58080000
2025-05-28 20:03:51.712536,48,0.00024,3165003,3,54,False,58080000
2025-05-28 20:03:51.712842,48,0.00024,4213836,1,46,False,58000800
2025-05-28 20:03:51.727992,48,0.00024,4213836,3,46,False,58000000
2025-05-28 20:03:51.728075,48,0.00024,5262669,1,56,False,58380810
2025-05-28 20:03:51.739281,48,0.00024,5262669,3,56,False,58380010
2025-05-28 20:03:51.743854,48,0.00024,6311502,1,48,False,58300810
2025-05-28 20:03:51.755280,48,0.00024,6311502,3,48,False,58300810
2025-05-28 20:03:51.759939,48,0.00024,7360335,1,58,False,58280800
2025-05-28 20:03:51.776611,48,0.00024,7360335,3,58,False,58280800
2025-05-28 20:03:51.776686,48,0.00024,20560,1,50,False,58200800
2025-05-28 20:03:51.789436,48,0.00024,20560,3,50,False,58200800
2025-05-28 20:03:51.789516,48,0.00024,1069393,1,60,False,58D80090
2025-05-28 20:03:51.789552,48,0.00024,1069393,3,60,False,58D80090
2025-05-28 20:03:51.803260,48,0.00024,2118226,1,54,False,58D00090
2025-05-28 20:03:51.803359,48,0.00024,2118226,3,54,False,58D00090
2025-05-28 20:03:51.819260,48,0.00024,3167059,1,54,False,58C80880
2025-05-28 20:03:51.819654,48,0.00024,3167059,3,56,False,58C80080
2025-05-28 20:03:51.836523,48,0.00024,4215892,1,50,False,58C00880
2025-05-28 20:03:51.836719,48,0.00024,4215892,3,50,False,58C00880
2025-05-28 20:03:51.856861,48,0.00024,5264725,1,62,False,58F80090
2025-05-28 20:03:51.856954,48,0.00024,5264725,3,62,False,58F80890
2025-05-28 20:03:51.867260,48,0.00024,6313558,1,56,False,58F00890
2025-05-28 20:03:51.867370,48,0.00024,6313558,3,56,False,58F00890
2025-05-28 20:03:51.883251,48,0.00024,7362391,1,60,False,58E80880
2025-05-28 20:03:51.883343,48,0.00024,7362391,3,60,False,58E80880
2025-05-28 20:03:51.883376,48,0.00024,22616,1,54,False,58E00880
2025-05-28 20:03:51.899262,48,0.00024,22616,3,54,False,58E00080
2025-05-28 20:03:51.899368,48,0.00024,1071449,1,56,False,58980890
2025-05-28 20:03:51.917448,48,0.00024,1071449,3,56,False,58980890
2025-05-28 20:03:51.917539,48,0.00024,2120282,1,52,False,58900890
2025-05-28 20:03:51.934016,48,0.00024,2120282,3,52,False,58900890
2025-05-28 20:03:51.934109,48,0.00024,3169115,1,54,False,58880080
2025-05-28 20:03:51.947343,48,0.00024,3169115,3,52,False,58880880
2025-05-28 20:03:51.949911,48,0.00024,4217948,1,48,False,58800880
2025-05-28 20:03:51.950007,48,0.00024,4217948,3,48,False,58800080
2025-05-28 20:03:51.976491,48,0.00024,5266781,1,58,False,58B80890
2025-05-28 20:03:51.981672,48,0.00024,5266781,3,58,False,58B80890
2025-05-28 20:03:51.986914,48,0.00024,6315614,1,52,False,58B00890
2025-05-28 20:03:51.987006,48,0.00024,6315614,3,52,False,58B00890
2025-05-28 20:03:52.004333,48,0.00024,7364447,1,58,False,58A80880
2025-05-28 20:03:52.009796,48,0.00024,7364447,3,60,False,58A80080
2025-05-28 20:03:52.015205,48,0.00024,24672,1,52,False,58A00880
2025-05-28 20:03:52.015526,48,0.00024,24672,3,52,False,58A00880
2025-05-28 20:03:52.034160,48,0.00024,1073505,1,62,False,59590110
2025-05-28 20:03:52.039331,48,0.00024,1073505,3,62,False,59590110
2025-05-28 20:03:52.044617,48,0.00024,2122338,1,56,False,59510110
2025-05-28 20:03:52.044737,48,0.00024,2122338,3,56,False,59510110
2025-05-28 20:03:52.044779,68,0.00034,3171171,0,58,False,59490100
2025-05-28 20:03:52.063372,68,0.00034,3171171,2,58,False,59490100
2025-05-28 20:03:52.063458,68,0.00034,3171171,4,58,False,59490100
2025-05-28 20:03:52.081290,68,0.00034,0,0,52,False,59410100
2025-05-28 20:03:52.081379,68,0.00034,0,2,52,False,59410100
2025-05-28 20:03:52.091530,68,0.00034,0,4,52,False,59410100
2025-05-28 20:03:52.091613,68,0.00034,1048833,0,62,False,5A5A0010
2025-05-28 20:03:52.108265,68,0.00034,1048833,2,62,False,5A5A0010
2025-05-28 20:03:52.108346,68,0.00034,1048833,4,62,False,5A5A0010
2025-05-28 20:03:52.108380,68,0.00034,2097666,0,56,False,5A520010
2025-05-28 20:03:52.124460,68,0.00034,2097666,2,56,False,5A520010
2025-05-28 20:03:52.124538,68,0.00034,2097666,4,56,False,5A520010
2025-05-28 20:03:52.143395,68,0.00034,3146499,0,60,False,5A4A0000
2025-05-28 20:03:52.149019,68,0.00034,3146499,2,60,False,5A4A0000
2025-05-28 20:03:52.155695,68,0.00034,3146499,4,60,False,5A4A0000
2025-05-28 20:03:52.155795,68,0.00034,4195332,0,54,False,5A420000
2025-05-28 20:03:52.171248,68,0.00034,4195332,2,54,False,5A420000
2025-05-28 20:03:52.171333,68,0.00034,4195332,4,54,False,5A420000
2025-05-28 20:03:52.171369,68,0.00034,5244165,0,64,False,5A7A0010
2025-05-28 20:03:52.187261,68,0.00034,5244165,2,64,False,5A7A0810
2025-05-28 20:03:52.187352,68,0.00034,5244165,4,64,False,5A7A0010
2025-05-28 20:03:52.218444,68,0.00034,6292998,0,56,False,5A720010
2025-05-28 20:03:52.218527,68,0.00034,6292998,2,56,False,5A720010
2025-05-28 20:03:52.219240,68,0.00034,6292998,4,56,False,5A720010
2025-05-28 20:03:52.219277,68,0.00034,7341831,0,66,False,5A6A0000
2025-05-28 20:03:52.239389,68,0.00034,7341831,2,66,False,5A6A0000
2025-05-28 20:03:52.239476,68,0.00034,7341831,4,66,False,5A6A0000
2025-05-28 20:03:52.239508,68,0.00034,2056,0,58,False,5A620000
2025-05-28 20:03:52.251267,68,0.00034,2056,2,58,False,5A620800
2025-05-28 20:03:52.251375,68,0.00034,2056,4,58,False,5A620800
2025-05-28 20:03:52.272421,68,0.00034,1050889,0,54,False,5A1A0010
2025-05-28 20:03:52.272504,68,0.00034,1050889,2,54,False,5A1A0010
2025-05-28 20:03:52.283231,68,0.00034,1050889,4,54,False,5A1A0010
2025-05-28 20:03:52.283342,68,0.00034,2099722,0,48,False,5A120010
2025-05-28 20:03:52.300012,68,0.00034,2099722,2,48,False,5A120010
2025-05-28 20:03:52.300089,68,0.00034,2099722,4,48,False,5A120010
2025-05-28 20:03:52.300124,68,0.00034,3148555,0,54,False,5A0A0000
2025-05-28 20:03:52.315900,68,0.00034,3148555,2,54,False,5A0A0000
2025-05-28 20:03:52.316085,68,0.00034,3148555,4,54,False,5A0A0000
2025-05-28 20:03:52.331250,68,0.00034,4197388,0,48,False,5A020000
2025-05-28 20:03:52.331395,68,0.00034,4197388,2,48,False,5A020000
2025-05-28 20:03:52.349633,68,0.00034,4197388,4,48,False,5A020800
2025-05-28 20:03:52.349724,68,0.00034,5246221,0,56,False,5A3A0010
2025-05-28 20:03:52.363226,68,0.00034,5246221,2,56,False,5A3A0010
2025-05-28 20:03:52.363304,68,0.00034,5246221,4,56,False,5A3A0010
2025-05-28 20:03:52.363351,68,0.00034,6295054,0,48,False,5A320010
2025-05-28 20:03:52.379233,68,0.00034,6295054,2,48,False,5A320010
2025-05-28 20:03:52.379326,68,0.00034,6295054,4,48,False,5A320010
2025-05-28 20:03:52.395243,68,0.00034,7343887,0,60,False,5A2A0000
2025-05-28 20:03:52.395480,68,0.00034,7343887,2,60,False,5A2A0000
2025-05-28 20:03:52.411250,68,0.00034,7343887,4,60,False,5A2A0000
2025-05-28 20:03:52.411353,68,0.00034,4112,0,52,False,5A220000
2025-05-28 20:03:52.427224,68,0.00034,4112,2,52,False,5A220000
2025-05-28 20:03:52.427317,68,0.00034,4112,4,52,False,5A220800
2025-05-28 20:03:52.427357,68,0.00034,1052945,0,64,False,5ADA0090
2025-05-28 20:03:52.443230,68,0.00034,1052945,2,64,False,5ADA0090
2025-05-28 20:03:52.443324,68,0.00034,1052945,4,64,False,5ADA0090
2025-05-28 20:03:52.459232,68,0.00034,2101778,0,60,False,5AD20090
2025-05-28 20:03:52.459335,68,0.00034,2101778,2,60,False,5AD20090
2025-05-28 20:03:52.475224,68,0.00034,2101778,4,60,False,5AD20090
2025-05-28 20:03:52.475322,68,0.00034,3150611,0,60,False,5ACA0080
2025-05-28 20:03:52.491417,68,0.00034,3150611,2,60,False,5ACA0080
2025-05-28 20:03:52.491530,68,0.00034,3150611,4,60,False,5ACA0080
2025-05-28 20:03:52.491567,68,0.00034,4199444,0,56,False,5AC20080
2025-05-28 20:03:52.507235,68,0.00034,4199444,2,56,False,5AC20880
2025-05-28 20:03:52.507343,68,0.00034,4199444,4,56,False,5AC20080
2025-05-28 20:03:52.523309,68,0.00034,5248277,0,66,False,5AFA0090
2025-05-28 20:03:52.523436,68,0.00034,5248277,2,66,False,5AFA0090
2025-05-28 20:03:52.539250,68,0.00034,5248277,4,66,False,5AFA0890
2025-05-28 20:03:52.539385,68,0.00034,6297110,0,60,False,5AF20090
2025-05-28 20:03:52.555237,68,0.00034,6297110,2,60,False,5AF20090
2025-05-28 20:03:52.555578,68,0.00034,6297110,4,60,False,5AF20090
2025-05-28 20:03:52.555808,68,0.00034,7345943,0,66,False,5AEA0080
2025-05-28 20:03:52.571270,68,0.00034,7345943,2,66,False,5AEA0080
2025-05-28 20:03:52.571687,68,0.00034,7345943,4,66,False,5AEA0080
2025-05-28 20:03:52.587229,68,0.00034,6168,0,60,False,5AE20080
2025-05-28 20:03:52.587587,68,0.00034,6168,2,60,False,5AE20080
2025-05-28 20:03:52.603296,68,0.00034,6168,4,60,False,5AE20080
2025-05-28 20:03:52.603597,68,0.00034,1055001,0,60,False,5A9A0090
2025-05-28 20:03:52.619228,68,0.00034,1055001,2,60,False,5A9A0090
2025-05-28 20:03:52.619605,68,0.00034,1055001,4,60,False,5A9A0090
2025-05-28 20:03:52.619915,68,0.00034,2103834,0,56,False,5A920090
2025-05-28 20:03:52.635230,68,0.00034,2103834,2,56,False,5A920090
2025-05-28 20:03:52.635593,68,0.00034,2103834,4,56,False,5A920090
2025-05-28 20:03:52.651272,68,0.00034,3152667,0,58,False,5A8A0080
2025-05-28 20:03:52.651578,68,0.00034,3152667,2,58,False,5A8A0080
2025-05-28 20:03:52.667241,68,0.00034,3152667,4,58,False,5A8A0080
2025-05-28 20:03:52.667660,68,0.00034,4201500,0,54,False,5A820080
2025-05-28 20:03:52.683229,68,0.00034,4201500,2,54,False,5A820880
2025-05-28 20:03:52.683663,68,0.00034,4201500,4,54,False,5A820080
2025-05-28 20:03:52.683716,68,0.00034,5250333,0,62,False,5ABA0090
2025-05-28 20:03:52.699299,68,0.00034,5250333,2,62,False,5ABA0090
2025-05-28 20:03:52.699398,68,0.00034,5250333,4,62,False,5ABA0090
2025-05-28 20:03:52.715288,68,0.00034,6299166,0,56,False,5AB20090
2025-05-28 20:03:52.719327,68,0.00034,6299166,2,58,False,5AB20890
2025-05-28 20:03:52.733388,68,0.00034,6299166,4,56,False,5AB20090
2025-05-28 20:03:52.733653,68,0.00034,7347999,0,64,False,5AAA0080
2025-05-28 20:03:52.748392,68,0.00034,7347999,2,64,False,5AAA0080
2025-05-28 20:03:52.748664,68,0.00034,7347999,4,64,False,5AAA0080
2025-05-28 20:03:52.748869,68,0.00034,8224,0,58,False,5AA20080
2025-05-28 20:03:52.763304,68,0.00034,8224,2,58,False,5AA20080
2025-05-28 20:03:52.763477,68,0.00034,8224,4,58,False,5AA20880
2025-05-28 20:03:52.779229,68,0.00034,1057057,0,54,False,5B5B0110
2025-05-28 20:03:52.779330,68,0.00034,1057057,2,54,False,5B5B0110
2025-05-28 20:03:52.795306,68,0.00034,1057057,4,54,False,5B5B0110
2025-05-28 20:03:52.795441,68,0.00034,2105890,0,50,False,5B530110
2025-05-28 20:03:52.813441,68,0.00034,2105890,2,50,False,5B530110
2025-05-28 20:03:52.813545,68,0.00034,2105890,4,50,False,5B530110
2025-05-28 20:03:52.813599,68,0.00034,3154723,0,50,False,5B4B0100
2025-05-28 20:03:52.827410,68,0.00034,3154723,2,50,False,5B4B0100
2025-05-28 20:03:52.827491,68,0.00034,3154723,4,50,False,5B4B0100
2025-05-28 20:03:52.860897,68,0.00034,4203556,0,46,False,5B430100
2025-05-28 20:03:52.860978,68,0.00034,4203556,2,46,False,5B430100
2025-05-28 20:03:52.861016,68,0.00034,4203556,4,46,False,5B430100
2025-05-28 20:03:52.861050,68,0.00034,5252389,0,54,False,5B7B0110
2025-05-28 20:03:52.930996,68,0.00034,5252389,2,54,False,5B7B0110
2025-05-28 20:03:52.931089,68,0.00034,5252389,4,54,False,5B7B0110
2025-05-28 20:03:52.931131,68,0.00034,6301222,0,48,False,5B730110
2025-05-28 20:03:52.931161,68,0.00034,6301222,2,48,False,5B730110
2025-05-28 20:03:52.931190,68,0.00034,6301222,4,48,False,5B730110
2025-05-28 20:03:52.931217,68,0.00034,7350055,0,54,False,5B6B0100
2025-05-28 20:03:52.931244,68,0.00034,7350055,2,54,False,5B6B0100
2025-05-28 20:03:52.931270,68,0.00034,7350055,4,54,False,5B6B0100
2025-05-28 20:03:52.931311,68,0.00034,10280,0,48,False,5B630100
2025-05-28 20:03:52.939219,68,0.00034,10280,2,48,False,5B630100
2025-05-28 20:03:52.939329,68,0.00034,10280,4,48,False,5B630100
2025-05-28 20:03:52.939380,68,0.00034,1059113,0,50,False,5B1B0110
2025-05-28 20:03:52.956627,68,0.00034,1059113,2,50,False,5B1B0110
2025-05-28 20:03:52.956707,68,0.00034,1059113,4,50,False,5B1B0110
2025-05-28 20:03:52.971219,68,0.00034,2107946,0,46,False,5B130110
2025-05-28 20:03:52.980122,68,0.00034,2107946,2,46,False,5B130110
2025-05-28 20:03:52.987289,68,0.00034,2107946,4,46,False,5B130110
2025-05-28 20:03:52.987380,68,0.00034,3156779,0,48,False,5B0B0100
2025-05-28 20:03:53.003201,68,0.00034,3156779,2,48,False,5B0B0100
2025-05-28 20:03:53.003308,68,0.00034,3156779,4,48,False,5B0B0100
2025-05-28 20:03:53.003360,68,0.00034,4205612,0,44,False,5B030100
2025-05-28 20:03:53.019454,68,0.00034,4205612,2,44,False,5B030100
2025-05-28 20:03:53.019540,68,0.00034,4205612,4,44,False,5B030100
2025-05-28 20:03:53.035478,68,0.00034,5254445,0,50,False,5B3B0110
2025-05-28 20:03:53.035562,68,0.00034,5254445,2,50,False,5B3B0110
2025-05-28 20:03:53.051190,68,0.00034,5254445,4,50,False,5B3B0110
2025-05-28 20:03:53.051273,68,0.00034,6303278,0,44,False,5B330110
2025-05-28 20:03:53.067336,68,0.00034,6303278,2,44,False,5B330110
2025-05-28 20:03:53.067461,68,0.00034,6303278,4,46,False,5B330910
2025-05-28 20:03:53.067516,68,0.00034,7352111,0,52,False,5B2B0100
2025-05-28 20:03:53.083648,68,0.00034,7352111,2,52,False,5B2B0100
2025-05-28 20:03:53.083734,68,0.00034,7352111,4,52,False,5B2B0100
2025-05-28 20:03:53.099265,68,0.00034,12336,0,46,False,5B230100
2025-05-28 20:03:53.099349,68,0.00034,12336,2,46,False,5B230100
2025-05-28 20:03:53.136006,68,0.00034,12336,4,46,False,5B230100
2025-05-28 20:03:53.141251,68,0.00034,1061169,0,54,False,5BDB0190
2025-05-28 20:03:53.146474,68,0.00034,1061169,2,54,False,5BDB0190
2025-05-28 20:03:53.146551,68,0.00034,1061169,4,54,False,5BDB0190
2025-05-28 20:03:53.146585,68,0.00034,2110002,0,52,False,5BD30190
2025-05-28 20:03:53.147507,68,0.00034,2110002,2,52,False,5BD30190
2025-05-28 20:03:53.147546,68,0.00034,2110002,4,52,False,5BD30190
2025-05-28 20:03:53.164770,68,0.00034,3158835,0,48,False,5BCB0180
2025-05-28 20:03:53.169937,68,0.00034,3158835,2,48,False,5BCB0180
2025-05-28 20:03:53.200621,68,0.00034,3158835,4,48,False,5BCB0180
2025-05-28 20:03:53.200703,68,0.00034,4207668,0,46,False,5BC30180
