timestamp,decay_time_cycles,decay_time_ms,address,measurement,bit_errors,pass,read_data
2025-05-28 19:47:55.290901,48,0.00024,4112,1,52,False,5A220800
2025-05-28 19:47:55.290941,48,0.00024,4112,3,52,False,5A220000
2025-05-28 19:47:55.290958,48,0.00024,1052945,1,64,False,5ADA0090
2025-05-28 19:47:55.306896,48,0.00024,1052945,3,64,False,5ADA0090
2025-05-28 19:47:55.306932,48,0.00024,2101778,1,60,False,5AD20090
2025-05-28 19:47:55.322861,48,0.00024,2101778,3,60,False,5AD20090
2025-05-28 19:47:55.322899,48,0.00024,3150611,1,60,False,5ACA0080
2025-05-28 19:47:55.338891,48,0.00024,3150611,3,60,False,5ACA0080
2025-05-28 19:47:55.338936,48,0.00024,4199444,1,56,False,5AC20080
2025-05-28 19:47:55.354895,48,0.00024,4199444,3,56,False,5AC20080
2025-05-28 19:47:55.354929,48,0.00024,5248277,1,66,False,5AFA0890
2025-05-28 19:47:55.354945,48,0.00024,5248277,3,66,False,5AFA0090
2025-05-28 19:47:55.370901,48,0.00024,6297110,1,60,False,5AF20090
2025-05-28 19:47:55.370941,48,0.00024,6297110,3,60,False,5AF20090
2025-05-28 19:47:55.386907,48,0.00024,7345943,1,66,False,5AEA0080
2025-05-28 19:47:55.386965,48,0.00024,7345943,3,66,False,5AEA0080
2025-05-28 19:47:55.402927,48,0.00024,6168,1,60,False,5AE20080
2025-05-28 19:47:55.402987,48,0.00024,6168,3,60,False,5AE20880
2025-05-28 19:47:55.418940,48,0.00024,1055001,1,60,False,5A9A0090
2025-05-28 19:47:55.418996,48,0.00024,1055001,3,60,False,5A9A0090
2025-05-28 19:47:55.434927,48,0.00024,2103834,1,56,False,5A920090
2025-05-28 19:47:55.434979,48,0.00024,2103834,3,56,False,5A920090
2025-05-28 19:47:55.450917,48,0.00024,3152667,1,58,False,5A8A0080
2025-05-28 19:47:55.450975,48,0.00024,3152667,3,58,False,5A8A0080
2025-05-28 19:47:55.450995,48,0.00024,4201500,1,54,False,5A820880
2025-05-28 19:47:55.466934,48,0.00024,4201500,3,54,False,5A820080
2025-05-28 19:47:55.466986,48,0.00024,5250333,1,62,False,5ABA0090
2025-05-28 19:47:55.482920,48,0.00024,5250333,3,62,False,5ABA0890
2025-05-28 19:47:55.482967,48,0.00024,6299166,1,58,False,5AB20890
2025-05-28 19:47:55.498915,48,0.00024,6299166,3,56,False,5AB20090
2025-05-28 19:47:55.498971,48,0.00024,7347999,1,64,False,5AAA0080
2025-05-28 19:47:55.514919,48,0.00024,7347999,3,64,False,5AAA0080
2025-05-28 19:47:55.514974,48,0.00024,8224,1,58,False,5AA20880
2025-05-28 19:47:55.530918,48,0.00024,8224,3,58,False,5AA20080
2025-05-28 19:47:55.530974,48,0.00024,1057057,1,54,False,5B5B0110
2025-05-28 19:47:55.530993,48,0.00024,1057057,3,54,False,5B5B0110
2025-05-28 19:47:55.546888,48,0.00024,2105890,1,50,False,5B530110
2025-05-28 19:47:55.546935,48,0.00024,2105890,3,50,False,5B530110
2025-05-28 19:47:55.562891,48,0.00024,3154723,1,50,False,5B4B0100
2025-05-28 19:47:55.562942,48,0.00024,3154723,3,50,False,5B4B0100
2025-05-28 19:47:55.578843,48,0.00024,4203556,1,46,False,5B430100
2025-05-28 19:47:55.578879,48,0.00024,4203556,3,46,False,5B430100
2025-05-28 19:47:55.594904,48,0.00024,5252389,1,54,False,5B7B0110
2025-05-28 19:47:55.594944,48,0.00024,5252389,3,54,False,5B7B0110
2025-05-28 19:47:55.610884,48,0.00024,6301222,1,48,False,5B730110
2025-05-28 19:47:55.610924,48,0.00024,6301222,3,48,False,5B730110
2025-05-28 19:47:55.610941,48,0.00024,7350055,1,54,False,5B6B0100
2025-05-28 19:47:55.626892,48,0.00024,7350055,3,54,False,5B6B0100
2025-05-28 19:47:55.626934,48,0.00024,10280,1,48,False,5B630100
2025-05-28 19:47:55.642881,48,0.00024,10280,3,48,False,5B630100
2025-05-28 19:47:55.642917,48,0.00024,1059113,1,50,False,5B1B0110
2025-05-28 19:47:55.658885,48,0.00024,1059113,3,50,False,5B1B0110
2025-05-28 19:47:55.658927,48,0.00024,2107946,1,46,False,5B130110
2025-05-28 19:47:55.674885,48,0.00024,2107946,3,46,False,5B130110
2025-05-28 19:47:55.674925,48,0.00024,3156779,1,48,False,5B0B0100
2025-05-28 19:47:55.690867,48,0.00024,3156779,3,48,False,5B0B0100
2025-05-28 19:47:55.690902,48,0.00024,4205612,1,44,False,5B030100
2025-05-28 19:47:55.690918,48,0.00024,4205612,3,44,False,5B030100
2025-05-28 19:47:55.706902,48,0.00024,5254445,1,50,False,5B3B0110
2025-05-28 19:47:55.706958,48,0.00024,5254445,3,50,False,5B3B0110
2025-05-28 19:47:55.722912,48,0.00024,6303278,1,44,False,5B330110
2025-05-28 19:47:55.722956,48,0.00024,6303278,3,44,False,5B330110
2025-05-28 19:47:55.738898,48,0.00024,7352111,1,52,False,5B2B0100
2025-05-28 19:47:55.738940,48,0.00024,7352111,3,52,False,5B2B0100
2025-05-28 19:47:55.754881,48,0.00024,12336,1,46,False,5B230100
2025-05-28 19:47:55.754928,48,0.00024,12336,3,46,False,5B230100
2025-05-28 19:47:55.770908,48,0.00024,1061169,1,54,False,5BDB0190
2025-05-28 19:47:55.770961,48,0.00024,1061169,3,54,False,5BDB0190
2025-05-28 19:47:55.770981,48,0.00024,2110002,1,52,False,5BD30190
2025-05-28 19:47:55.786885,48,0.00024,2110002,3,52,False,5BD30190
2025-05-28 19:47:55.786925,48,0.00024,3158835,1,48,False,5BCB0180
2025-05-28 19:47:55.802885,48,0.00024,3158835,3,48,False,5BCB0180
2025-05-28 19:47:55.802928,48,0.00024,4207668,1,46,False,5BC30180
2025-05-28 19:47:55.818910,48,0.00024,4207668,3,46,False,5BC30180
2025-05-28 19:47:55.818966,48,0.00024,5256501,1,54,False,5BFB0190
2025-05-28 19:47:55.834915,48,0.00024,5256501,3,54,False,5BFB0190
2025-05-28 19:47:55.834987,48,0.00024,6305334,1,50,False,5BF30190
2025-05-28 19:47:55.850898,48,0.00024,6305334,3,50,False,5BF30190
2025-05-28 19:47:55.850945,48,0.00024,7354167,1,52,False,5BEB0180
2025-05-28 19:47:55.850962,48,0.00024,7354167,3,52,False,5BEB0180
2025-05-28 19:47:55.866880,48,0.00024,14392,1,48,False,5BE30180
2025-05-28 19:47:55.866934,48,0.00024,14392,3,48,False,5BE30180
2025-05-28 19:47:55.882877,48,0.00024,1063225,1,54,False,5B9B0190
2025-05-28 19:47:55.882926,48,0.00024,1063225,3,54,False,5B9B0190
2025-05-28 19:47:55.898878,48,0.00024,2112058,1,52,False,5B930190
2025-05-28 19:47:55.898923,48,0.00024,2112058,3,52,False,5B930190
2025-05-28 19:47:55.914878,48,0.00024,3160891,1,50,False,5B8B0180
2025-05-28 19:47:55.914934,48,0.00024,3160891,3,50,False,5B8B0180
2025-05-28 19:47:55.930901,48,0.00024,4209724,1,48,False,5B830180
2025-05-28 19:47:55.930955,48,0.00024,4209724,3,48,False,5B830180
2025-05-28 19:47:55.930974,48,0.00024,5258557,1,54,False,5BBB0190
2025-05-28 19:47:55.946857,48,0.00024,5258557,3,54,False,5BBB0190
2025-05-28 19:47:55.946893,48,0.00024,6307390,1,50,False,5BB30190
2025-05-28 19:47:55.987700,48,0.00024,6307390,3,50,False,5BB30190
2025-05-28 19:47:55.991506,48,0.00024,7356223,1,54,False,5BAB0180
2025-05-28 19:47:55.997377,48,0.00024,7356223,3,54,False,5BAB0180
2025-05-28 19:47:56.007027,48,0.00024,16448,1,50,False,5BA30180
2025-05-28 19:47:56.049657,48,0.00024,16448,3,50,False,5BA30180
2025-05-28 19:47:56.049713,48,0.00024,1065281,1,62,False,58580010
2025-05-28 19:47:56.049733,48,0.00024,1065281,3,62,False,58580010
2025-05-28 19:47:56.049750,48,0.00024,2114114,1,54,False,58500010
2025-05-28 19:47:56.049765,48,0.00024,2114114,3,54,False,58500010
2025-05-28 19:47:56.049779,48,0.00024,3162947,1,58,False,58480800
2025-05-28 19:47:56.049797,48,0.00024,3162947,3,60,False,58480000
2025-05-28 19:47:56.049818,48,0.00024,4211780,1,52,False,58400000
2025-05-28 19:47:56.049840,48,0.00024,4211780,3,52,False,58400800
2025-05-28 19:47:56.058877,48,0.00024,5260613,1,64,False,58780010
2025-05-28 19:47:56.058916,48,0.00024,5260613,3,64,False,58780810
2025-05-28 19:47:56.075065,48,0.00024,6309446,1,54,False,58700010
2025-05-28 19:47:56.075123,48,0.00024,6309446,3,54,False,58700010
2025-05-28 19:47:56.090909,48,0.00024,7358279,1,64,False,58680800
2025-05-28 19:47:56.091020,48,0.00024,7358279,3,66,False,58680000
2025-05-28 19:47:56.091043,48,0.00024,18504,1,56,False,58600800
2025-05-28 19:47:56.107199,48,0.00024,18504,3,56,False,58600800
2025-05-28 19:47:56.107254,48,0.00024,1067337,1,54,False,58180010
2025-05-28 19:47:56.123231,48,0.00024,1067337,3,54,False,58180010
2025-05-28 19:47:56.123296,48,0.00024,2116170,1,48,False,58100810
2025-05-28 19:47:56.148389,48,0.00024,2116170,3,46,False,58100010
2025-05-28 19:47:56.153176,48,0.00024,3165003,1,54,False,58080000
2025-05-28 19:47:56.157312,48,0.00024,3165003,3,54,False,58080000
2025-05-28 19:47:56.157355,48,0.00024,4213836,1,46,False,58000800
2025-05-28 19:47:56.184377,48,0.00024,4213836,3,46,False,58000000
2025-05-28 19:47:56.189530,48,0.00024,5262669,1,56,False,58380810
2025-05-28 19:47:56.189574,48,0.00024,5262669,3,56,False,58380010
2025-05-28 19:47:56.194740,48,0.00024,6311502,1,46,False,58300010
2025-05-28 19:47:56.199888,48,0.00024,6311502,3,46,False,58300010
2025-05-28 19:47:56.210156,48,0.00024,7360335,1,58,False,58280800
2025-05-28 19:47:56.215333,48,0.00024,7360335,3,60,False,58280000
2025-05-28 19:47:56.222672,48,0.00024,20560,1,50,False,58200000
2025-05-28 19:47:56.222721,48,0.00024,20560,3,50,False,58200800
2025-05-28 19:47:56.238081,48,0.00024,1069393,1,60,False,58D80890
2025-05-28 19:47:56.238132,48,0.00024,1069393,3,60,False,58D80090
2025-05-28 19:47:56.250870,48,0.00024,2118226,1,56,False,58D00890
2025-05-28 19:47:56.250927,48,0.00024,2118226,3,56,False,58D00890
2025-05-28 19:47:56.250948,48,0.00024,3167059,1,56,False,58C80080
2025-05-28 19:47:56.267202,48,0.00024,3167059,3,56,False,58C80080
2025-05-28 19:47:56.269914,48,0.00024,4215892,1,50,False,58C00880
2025-05-28 19:47:56.316059,48,0.00024,4215892,3,50,False,58C00880
2025-05-28 19:47:56.316123,48,0.00024,5264725,1,62,False,58F80890
2025-05-28 19:47:56.316988,48,0.00024,5264725,3,62,False,58F80890
2025-05-28 19:47:56.317669,48,0.00024,6313558,1,56,False,58F00890
2025-05-28 19:47:56.317699,48,0.00024,6313558,3,56,False,58F00890
2025-05-28 19:47:56.317719,48,0.00024,7362391,1,60,False,58E80880
2025-05-28 19:47:56.333214,48,0.00024,7362391,3,62,False,58E80080
2025-05-28 19:47:56.333272,48,0.00024,22616,1,54,False,58E00880
2025-05-28 19:47:56.333303,48,0.00024,22616,3,54,False,58E00880
2025-05-28 19:47:56.347068,48,0.00024,1071449,1,56,False,58980090
2025-05-28 19:47:56.347119,48,0.00024,1071449,3,56,False,58980090
2025-05-28 19:47:56.362852,48,0.00024,2120282,1,50,False,58900090
2025-05-28 19:47:56.362894,48,0.00024,2120282,3,50,False,58900090
2025-05-28 19:47:56.378912,48,0.00024,3169115,1,54,False,58880080
2025-05-28 19:47:56.378990,48,0.00024,3169115,3,54,False,58880080
2025-05-28 19:47:56.395631,48,0.00024,4217948,1,48,False,58800880
2025-05-28 19:47:56.396992,48,0.00024,4217948,3,48,False,58800080
2025-05-28 19:47:56.410877,48,0.00024,5266781,1,58,False,58B80090
2025-05-28 19:47:56.410938,48,0.00024,5266781,3,58,False,58B80090
2025-05-28 19:47:56.410958,48,0.00024,6315614,1,50,False,58B00090
2025-05-28 19:47:56.426873,48,0.00024,6315614,3,52,False,58B00890
2025-05-28 19:47:56.426944,48,0.00024,7364447,1,60,False,58A80080
2025-05-28 19:47:56.442853,48,0.00024,7364447,3,58,False,58A80880
2025-05-28 19:47:56.442894,48,0.00024,24672,1,52,False,58A00880
2025-05-28 19:47:56.458847,48,0.00024,24672,3,52,False,58A00880
2025-05-28 19:47:56.458885,48,0.00024,1073505,1,62,False,59590110
2025-05-28 19:47:56.474839,48,0.00024,1073505,3,62,False,59590110
2025-05-28 19:47:56.474889,48,0.00024,2122338,1,56,False,59510110
2025-05-28 19:47:56.490922,48,0.00024,2122338,3,56,False,59510110
2025-05-28 19:47:56.490993,68,0.00034,3171171,0,58,False,59490100
2025-05-28 19:47:56.491014,68,0.00034,3171171,2,58,False,59490100
2025-05-28 19:47:56.506902,68,0.00034,3171171,4,58,False,59490100
2025-05-28 19:47:56.506965,68,0.00034,0,0,52,False,59410100
2025-05-28 19:47:56.522848,68,0.00034,0,2,52,False,59410100
2025-05-28 19:47:56.522916,68,0.00034,0,4,52,False,59410100
2025-05-28 19:47:56.538896,68,0.00034,1048833,0,62,False,5A5A0010
2025-05-28 19:47:56.538954,68,0.00034,1048833,2,62,False,5A5A0010
2025-05-28 19:47:56.554886,68,0.00034,1048833,4,62,False,5A5A0010
2025-05-28 19:47:56.554937,68,0.00034,2097666,0,56,False,5A520010
2025-05-28 19:47:56.554956,68,0.00034,2097666,2,56,False,5A520010
2025-05-28 19:47:56.570819,68,0.00034,2097666,4,56,False,5A520010
2025-05-28 19:47:56.570860,68,0.00034,3146499,0,60,False,5A4A0000
2025-05-28 19:47:56.586875,68,0.00034,3146499,2,60,False,5A4A0000
2025-05-28 19:47:56.586931,68,0.00034,3146499,4,60,False,5A4A0000
2025-05-28 19:47:56.602849,68,0.00034,4195332,0,54,False,5A420000
2025-05-28 19:47:56.602889,68,0.00034,4195332,2,54,False,5A420000
2025-05-28 19:47:56.618825,68,0.00034,4195332,4,54,False,5A420000
2025-05-28 19:47:56.618884,68,0.00034,5244165,0,64,False,5A7A0010
2025-05-28 19:47:56.618905,68,0.00034,5244165,2,64,False,5A7A0810
2025-05-28 19:47:56.634875,68,0.00034,5244165,4,64,False,5A7A0010
2025-05-28 19:47:56.634925,68,0.00034,6292998,0,56,False,5A720010
2025-05-28 19:47:56.650865,68,0.00034,6292998,2,56,False,5A720010
2025-05-28 19:47:56.650915,68,0.00034,6292998,4,58,False,5A720810
2025-05-28 19:47:56.666868,68,0.00034,7341831,0,66,False,5A6A0000
2025-05-28 19:47:56.666928,68,0.00034,7341831,2,66,False,5A6A0000
2025-05-28 19:47:56.682863,68,0.00034,7341831,4,66,False,5A6A0000
2025-05-28 19:47:56.682919,68,0.00034,2056,0,58,False,5A620000
2025-05-28 19:47:56.682938,68,0.00034,2056,2,58,False,5A620800
2025-05-28 19:47:56.698805,68,0.00034,2056,4,58,False,5A620000
2025-05-28 19:47:56.698863,68,0.00034,1050889,0,54,False,5A1A0010
2025-05-28 19:47:56.714886,68,0.00034,1050889,2,54,False,5A1A0010
2025-05-28 19:47:56.714959,68,0.00034,1050889,4,54,False,5A1A0010
2025-05-28 19:47:56.730867,68,0.00034,2099722,0,48,False,5A120010
2025-05-28 19:47:56.730918,68,0.00034,2099722,2,48,False,5A120010
2025-05-28 19:47:56.746829,68,0.00034,2099722,4,48,False,5A120010
2025-05-28 19:47:56.746878,68,0.00034,3148555,0,54,False,5A0A0000
2025-05-28 19:47:56.746897,68,0.00034,3148555,2,54,False,5A0A0000
2025-05-28 19:47:56.762850,68,0.00034,3148555,4,54,False,5A0A0000
2025-05-28 19:47:56.762892,68,0.00034,4197388,0,48,False,5A020000
2025-05-28 19:47:56.778855,68,0.00034,4197388,2,48,False,5A020000
2025-05-28 19:47:56.778903,68,0.00034,4197388,4,48,False,5A020000
2025-05-28 19:47:56.794872,68,0.00034,5246221,0,56,False,5A3A0010
2025-05-28 19:47:56.794910,68,0.00034,5246221,2,56,False,5A3A0010
2025-05-28 19:47:56.810860,68,0.00034,5246221,4,56,False,5A3A0010
2025-05-28 19:47:56.810931,68,0.00034,6295054,0,48,False,5A320010
2025-05-28 19:47:56.810951,68,0.00034,6295054,2,48,False,5A320010
2025-05-28 19:47:56.826817,68,0.00034,6295054,4,48,False,5A320010
2025-05-28 19:47:56.826864,68,0.00034,7343887,0,60,False,5A2A0000
2025-05-28 19:47:56.842851,68,0.00034,7343887,2,60,False,5A2A0000
2025-05-28 19:47:56.842896,68,0.00034,7343887,4,60,False,5A2A0000
2025-05-28 19:47:56.858864,68,0.00034,4112,0,52,False,5A220000
2025-05-28 19:47:56.858911,68,0.00034,4112,2,52,False,5A220000
2025-05-28 19:47:56.874883,68,0.00034,4112,4,52,False,5A220000
2025-05-28 19:47:56.874937,68,0.00034,1052945,0,64,False,5ADA0090
2025-05-28 19:47:56.874958,68,0.00034,1052945,2,64,False,5ADA0090
2025-05-28 19:47:56.890861,68,0.00034,1052945,4,64,False,5ADA0090
2025-05-28 19:47:56.890903,68,0.00034,2101778,0,60,False,5AD20090
2025-05-28 19:47:56.906860,68,0.00034,2101778,2,60,False,5AD20090
2025-05-28 19:47:56.906904,68,0.00034,2101778,4,60,False,5AD20090
2025-05-28 19:47:56.922861,68,0.00034,3150611,0,60,False,5ACA0080
2025-05-28 19:47:56.922907,68,0.00034,3150611,2,60,False,5ACA0080
2025-05-28 19:47:56.938866,68,0.00034,3150611,4,60,False,5ACA0080
2025-05-28 19:47:56.938915,68,0.00034,4199444,0,56,False,5AC20080
2025-05-28 19:47:56.938933,68,0.00034,4199444,2,56,False,5AC20080
2025-05-28 19:47:56.954824,68,0.00034,4199444,4,56,False,5AC20080
2025-05-28 19:47:56.954863,68,0.00034,5248277,0,66,False,5AFA0090
2025-05-28 19:47:56.970854,68,0.00034,5248277,2,66,False,5AFA0890
2025-05-28 19:47:56.970897,68,0.00034,5248277,4,66,False,5AFA0090
2025-05-28 19:47:56.986856,68,0.00034,6297110,0,60,False,5AF20090
2025-05-28 19:47:56.986909,68,0.00034,6297110,2,60,False,5AF20090
2025-05-28 19:47:57.002879,68,0.00034,6297110,4,60,False,5AF20090
2025-05-28 19:47:57.002936,68,0.00034,7345943,0,66,False,5AEA0080
2025-05-28 19:47:57.002956,68,0.00034,7345943,2,66,False,5AEA0080
2025-05-28 19:47:57.018834,68,0.00034,7345943,4,64,False,5AEA0880
2025-05-28 19:47:57.018887,68,0.00034,6168,0,60,False,5AE20080
2025-05-28 19:47:57.034814,68,0.00034,6168,2,60,False,5AE20080
2025-05-28 19:47:57.034868,68,0.00034,6168,4,60,False,5AE20080
2025-05-28 19:47:57.050879,68,0.00034,1055001,0,60,False,5A9A0090
2025-05-28 19:47:57.050930,68,0.00034,1055001,2,60,False,5A9A0090
2025-05-28 19:47:57.069826,68,0.00034,1055001,4,60,False,5A9A0090
2025-05-28 19:47:57.069875,68,0.00034,2103834,0,56,False,5A920090
2025-05-28 19:47:57.069894,68,0.00034,2103834,2,56,False,5A920090
2025-05-28 19:47:57.090057,68,0.00034,2103834,4,56,False,5A920090
2025-05-28 19:47:57.090122,68,0.00034,3152667,0,58,False,5A8A0080
2025-05-28 19:47:57.098805,68,0.00034,3152667,2,58,False,5A8A0080
2025-05-28 19:47:57.098863,68,0.00034,3152667,4,58,False,5A8A0080
2025-05-28 19:47:57.114824,68,0.00034,4201500,0,54,False,5A820080
2025-05-28 19:47:57.114878,68,0.00034,4201500,2,54,False,5A820080
2025-05-28 19:47:57.130842,68,0.00034,4201500,4,54,False,5A820080
2025-05-28 19:47:57.130898,68,0.00034,5250333,0,62,False,5ABA0090
2025-05-28 19:47:57.130918,68,0.00034,5250333,2,62,False,5ABA0090
2025-05-28 19:47:57.146843,68,0.00034,5250333,4,62,False,5ABA0890
2025-05-28 19:47:57.146905,68,0.00034,6299166,0,56,False,5AB20090
2025-05-28 19:47:57.162838,68,0.00034,6299166,2,56,False,5AB20090
2025-05-28 19:47:57.162902,68,0.00034,6299166,4,56,False,5AB20090
2025-05-28 19:47:57.178836,68,0.00034,7347999,0,64,False,5AAA0080
2025-05-28 19:47:57.178889,68,0.00034,7347999,2,64,False,5AAA0080
2025-05-28 19:47:57.194817,68,0.00034,7347999,4,62,False,5AAA0880
2025-05-28 19:47:57.194871,68,0.00034,8224,0,58,False,5AA20080
2025-05-28 19:47:57.194890,68,0.00034,8224,2,58,False,5AA20080
2025-05-28 19:47:57.210803,68,0.00034,8224,4,58,False,5AA20080
2025-05-28 19:47:57.210838,68,0.00034,1057057,0,54,False,5B5B0110
2025-05-28 19:47:57.226785,68,0.00034,1057057,2,54,False,5B5B0110
2025-05-28 19:47:57.226831,68,0.00034,1057057,4,54,False,5B5B0110
2025-05-28 19:47:57.242788,68,0.00034,2105890,0,50,False,5B530110
2025-05-28 19:47:57.242849,68,0.00034,2105890,2,50,False,5B530110
2025-05-28 19:47:57.258821,68,0.00034,2105890,4,50,False,5B530110
2025-05-28 19:47:57.258867,68,0.00034,3154723,0,50,False,5B4B0100
2025-05-28 19:47:57.258886,68,0.00034,3154723,2,50,False,5B4B0100
2025-05-28 19:47:57.274839,68,0.00034,3154723,4,50,False,5B4B0100
2025-05-28 19:47:57.274885,68,0.00034,4203556,0,46,False,5B430100
2025-05-28 19:47:57.290828,68,0.00034,4203556,2,46,False,5B430100
2025-05-28 19:47:57.290883,68,0.00034,4203556,4,46,False,5B430100
2025-05-28 19:47:57.306830,68,0.00034,5252389,0,54,False,5B7B0110
2025-05-28 19:47:57.306880,68,0.00034,5252389,2,54,False,5B7B0110
2025-05-28 19:47:57.322813,68,0.00034,5252389,4,54,False,5B7B0110
2025-05-28 19:47:57.322860,68,0.00034,6301222,0,48,False,5B730110
2025-05-28 19:47:57.322877,68,0.00034,6301222,2,48,False,5B730110
2025-05-28 19:47:57.338824,68,0.00034,6301222,4,48,False,5B730110
2025-05-28 19:47:57.338879,68,0.00034,7350055,0,54,False,5B6B0100
2025-05-28 19:47:57.354827,68,0.00034,7350055,2,54,False,5B6B0100
2025-05-28 19:47:57.354872,68,0.00034,7350055,4,54,False,5B6B0100
2025-05-28 19:47:57.370858,68,0.00034,10280,0,48,False,5B630100
2025-05-28 19:47:57.370909,68,0.00034,10280,2,48,False,5B630100
2025-05-28 19:47:57.386808,68,0.00034,10280,4,48,False,5B630100
2025-05-28 19:47:57.386869,68,0.00034,1059113,0,50,False,5B1B0110
2025-05-28 19:47:57.386888,68,0.00034,1059113,2,50,False,5B1B0110
2025-05-28 19:47:57.402845,68,0.00034,1059113,4,50,False,5B1B0110
2025-05-28 19:47:57.402905,68,0.00034,2107946,0,46,False,5B130110
2025-05-28 19:47:57.418858,68,0.00034,2107946,2,46,False,5B130110
2025-05-28 19:47:57.418915,68,0.00034,2107946,4,46,False,5B130110
2025-05-28 19:47:57.434879,68,0.00034,3156779,0,48,False,5B0B0100
2025-05-28 19:47:57.434927,68,0.00034,3156779,2,48,False,5B0B0100
2025-05-28 19:47:57.450769,68,0.00034,3156779,4,48,False,5B0B0100
2025-05-28 19:47:57.450818,68,0.00034,4205612,0,44,False,5B030100
2025-05-28 19:47:57.450836,68,0.00034,4205612,2,44,False,5B030100
2025-05-28 19:47:57.466821,68,0.00034,4205612,4,44,False,5B030100
2025-05-28 19:47:57.466866,68,0.00034,5254445,0,50,False,5B3B0110
2025-05-28 19:47:57.482835,68,0.00034,5254445,2,50,False,5B3B0110
2025-05-28 19:47:57.482887,68,0.00034,5254445,4,50,False,5B3B0110
2025-05-28 19:47:57.498822,68,0.00034,6303278,0,44,False,5B330110
2025-05-28 19:47:57.498905,68,0.00034,6303278,2,44,False,5B330110
2025-05-28 19:47:57.514871,68,0.00034,6303278,4,44,False,5B330110
2025-05-28 19:47:57.514935,68,0.00034,7352111,0,52,False,5B2B0100
2025-05-28 19:47:57.514956,68,0.00034,7352111,2,52,False,5B2B0100
2025-05-28 19:47:57.530843,68,0.00034,7352111,4,52,False,5B2B0100
2025-05-28 19:47:57.530885,68,0.00034,12336,0,46,False,5B230100
2025-05-28 19:47:57.546855,68,0.00034,12336,2,46,False,5B230100
2025-05-28 19:47:57.546919,68,0.00034,12336,4,46,False,5B230100
2025-05-28 19:47:57.562824,68,0.00034,1061169,0,54,False,5BDB0190
2025-05-28 19:47:57.562875,68,0.00034,1061169,2,54,False,5BDB0190
2025-05-28 19:47:57.578834,68,0.00034,1061169,4,54,False,5BDB0190
2025-05-28 19:47:57.578878,68,0.00034,2110002,0,52,False,5BD30190
2025-05-28 19:47:57.578895,68,0.00034,2110002,2,52,False,5BD30190
2025-05-28 19:47:57.594845,68,0.00034,2110002,4,52,False,5BD30190
2025-05-28 19:47:57.594890,68,0.00034,3158835,0,48,False,5BCB0180
2025-05-28 19:47:57.610812,68,0.00034,3158835,2,48,False,5BCB0180
2025-05-28 19:47:57.610850,68,0.00034,3158835,4,48,False,5BCB0180
2025-05-28 19:47:57.626822,68,0.00034,4207668,0,46,False,5BC30180
