Address,PatternWritten,ReadbackValues,Tags
0x00000000,00000000,"000000000|000000000|000000000|000000000|000000000","OK|OK|OK|OK|OK"
0x000003FC,996B0914,"dd9285a15|bbb93024a|bbb93024a|bbb93024a|bbb93024a","LAG-2 (exp:D9285A15)|LAG-1 (exp:BB93024A)|LAG-1 (exp:BB93024A)|LAG-1 (exp:BB93024A)|LAG-1 (exp:BB93024A)"
0x000003FC,5AB427C8,"bbb93024a|9996b0914|9996b0914|9996b0914|9996b0914","LAG-2 (exp:BB93024A)|LAG-1 (exp:996B0914)|LAG-1 (exp:996B0914)|LAG-1 (exp:996B0914)|LAG-1 (exp:996B0914)"
0x000003FC,C74B5E4E,"9996b0914|55ab427c8|55ab427c8|55ab427c8|55ab427c8","LAG-2 (exp:996B0914)|LAG-1 (exp:5AB427C8)|LAG-1 (exp:5AB427C8)|LAG-1 (exp:5AB427C8)|LAG-1 (exp:5AB427C8)"
0x000003FC,116532CC,"55ab427c8|cc74b5e4e|cc74b5e4e|cc74b5e4e|cc74b5e4e","LAG-2 (exp:5AB427C8)|LAG-1 (exp:C74B5E4E)|LAG-1 (exp:C74B5E4E)|LAG-1 (exp:C74B5E4E)|LAG-1 (exp:C74B5E4E)"
0x000003FC,22CD0CD0,"cc74b5e4e|1116532cc|1116532cc|1116532cc|1116532cc","LAG-2 (exp:C74B5E4E)|LAG-1 (exp:116532CC)|LAG-1 (exp:116532CC)|LAG-1 (exp:116532CC)|LAG-1 (exp:116532CC)"
0x000003FC,E51AAF27,"1116532cc|222cd0cd0|222cd0cd0|222cd0cd0|222cd0cd0","LAG-2 (exp:116532CC)|LAG-1 (exp:22CD0CD0)|LAG-1 (exp:22CD0CD0)|LAG-1 (exp:22CD0CD0)|LAG-1 (exp:22CD0CD0)"
0x000003FC,D85A0EB4,"222cd0cd0|ee51aaf27|ee51aaf27|ee51aaf27|ee51aaf27","LAG-2 (exp:22CD0CD0)|LAG-1 (exp:E51AAF27)|LAG-1 (exp:E51AAF27)|LAG-1 (exp:E51AAF27)|LAG-1 (exp:E51AAF27)"
0x000003FC,D8712825,"ee51aaf27|dd85a0eb4|dd85a0eb4|dd85a0eb4|dd85a0eb4","LAG-2 (exp:E51AAF27)|LAG-1 (exp:D85A0EB4)|LAG-1 (exp:D85A0EB4)|LAG-1 (exp:D85A0EB4)|LAG-1 (exp:D85A0EB4)"
0x000003FC,6082F8A7,"dd85a0eb4|dd8712825|dd8712825|dd8712825|dd8712825","LAG-2 (exp:D85A0EB4)|LAG-1 (exp:D8712825)|LAG-1 (exp:D8712825)|LAG-1 (exp:D8712825)|LAG-1 (exp:D8712825)"
0x000003FC,00794F5C,"dd8712825|66082f8a7|66082f8a7|66082f8a7|66082f8a7","LAG-2 (exp:D8712825)|LAG-1 (exp:6082F8A7)|LAG-1 (exp:6082F8A7)|LAG-1 (exp:6082F8A7)|LAG-1 (exp:6082F8A7)"
0x000003FC,E122380D,"66082f8a7|000794f5c|000794f5c|000794f5c|000794f5c","LAG-2 (exp:6082F8A7)|LAG-1 (exp:00794F5C)|LAG-1 (exp:00794F5C)|LAG-1 (exp:00794F5C)|LAG-1 (exp:00794F5C)"
