Address,PatternWritten,ReadbackValues,Tags
0x00000000,00000000,"000000000|000000000|000000000|000000000|000000000","OK|OK|OK|OK|OK"
0x00000000,FFFFFFFF,"000000000|cc1751f01|cc1751f01|cc1751f01|cc1751f01","LAG-1 (exp:00000000)|FAIL|FAIL|FAIL|FAIL"
0x00000000,AAAAAAAA,"cc1751f01|cc1751f01|cc1751f01|cc1751f01|cc1751f01","FAIL|FAIL|FAIL|FAIL|FAIL"
0x00000000,55555555,"cc1751f01|cc1751f01|cc1751f01|cc1751f01|cc1751f01","FAIL|FAIL|FAIL|FAIL|FAIL"
0x00000000,DEADBEEF,"cc1751f01|cc1751f01|cc1751f01|cc1751f01|cc1751f01","FAIL|FAIL|FAIL|FAIL|FAIL"
0x00000000,CAFEBABE,"cc1751f01|cc1751f01|cc1751f01|cc1751f01|cc1751f01","FAIL|FAIL|FAIL|FAIL|FAIL"
0x00000000,12345678,"cc1751f01|cc1751f01|cc1751f01|cc1751f01|cc1751f01","FAIL|FAIL|FAIL|FAIL|FAIL"
0x00000000,87654321,"cc1751f01|cc1751f01|cc1751f01|cc1751f01|cc1751f01","FAIL|FAIL|FAIL|FAIL|FAIL"
0x00000000,F0F0F0F0,"cc1751f01|cc1751f01|cc1751f01|cc1751f01|cc1751f01","FAIL|FAIL|FAIL|FAIL|FAIL"
0x00000000,0F0F0F0F,"cc1751f01|cc1751f01|cc1751f01|cc1751f01|cc1751f01","FAIL|FAIL|FAIL|FAIL|FAIL"
0x00000000,B9125134,"cc1751f01|cc1751f01|cc1751f01|cc1751f01|cc1751f01","FAIL|FAIL|FAIL|FAIL|FAIL"
0x00000000,F6108000,"cc1751f01|cc1751f01|cc1751f01|cc1751f01|cc1751f01","FAIL|FAIL|FAIL|FAIL|FAIL"
0x00000000,D9285A15,"cc1751f01|cc1751f01|cc1751f01|cc1751f01|cc1751f01","FAIL|FAIL|FAIL|FAIL|FAIL"
